job_title,experience_years,position_level_raw,main_tech_raw,salary_original,currency_original,currency_detected,salary_original_numeric,salary_mid,salary_date,source_name,work_mode,city,average_salary,location,source,Title,Company,Clean_Location,Job_Type,Skills,Min_Experience_Years,Min_Salary,Max_Salary,Avg_Salary
full-stack engineer,3.0,,,,,,,60000.0,2024-04-20 01:25:49,Kaggle_EgyTech_participants_data,Office,Cairo,,,,,,,,,,,,
ai & automation engineer,0.0,,,,,,,29000.0,2024-04-20 02:14:42,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
backend engineer,1.0,,,,,,,21300.0,2024-04-20 02:14:59,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
backend engineer,0.0,,,,,,,13000.0,2024-04-20 04:14:49,Kaggle_EgyTech_participants_data,Remote/Egypt,Cairo,,,,,,,,,,,,
backend engineer,1.0,,,,,,,3000.0,2024-04-20 04:15:37,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
frontend engineer,1.0,,,,,,,8000.0,2024-04-20 04:55:23,Kaggle_EgyTech_participants_data,Remote/Egypt,Cairo,,,,,,,,,,,,
devops / sre / platform,1.0,,,,,,,15000.0,2024-04-20 05:05:32,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
security/network engineer,13.0,,,,,,,81200.0,2024-04-20 05:25:33,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
qa / sdet engineer,0.0,,,,,,,13000.0,2024-04-20 05:33:00,Kaggle_EgyTech_participants_data,Office,Cairo,,,,,,,,,,,,
data engineer,2.0,,,,,,,29000.0,2024-04-20 07:08:08,Kaggle_EgyTech_participants_data,Remote/Egypt,Cairo,,,,,,,,,,,,
frontend engineer,3.0,,,,,,,47900.0,2024-04-20 08:29:53,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
technical support,11.0,,,,,,,96666.0,2024-04-20 09:07:13,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
technical support,2.0,,,,,,,16200.0,2024-04-20 09:20:33,Kaggle_EgyTech_participants_data,Remote/Egypt,Cairo,,,,,,,,,,,,
mobile development engineer,3.0,,,,,,,17000.0,2024-04-20 09:36:57,Kaggle_EgyTech_participants_data,Office,Mansoura,,,,,,,,,,,,
security/network engineer,11.0,,,,,,,77500.0,2024-04-20 09:37:38,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
qa / sdet engineer,2.0,,,,,,,48000.0,2024-04-20 09:40:42,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
engineering manager,13.0,,,,,,,96400.0,2024-04-20 09:41:52,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
security/network engineer,5.0,,,,,,,71400.0,2024-04-20 09:46:25,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
engineering manager,11.0,,,,,,,91000.0,2024-04-20 09:51:03,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
security/network engineer,3.0,,,,,,,52200.0,2024-04-20 09:55:03,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
data scientist,1.0,,,,,,,15000.0,2024-04-20 09:56:07,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
full-stack engineer,7.0,,,,,,,66800.0,2024-04-20 09:59:00,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
systems architect,12.0,,,,,,,79200.0,2024-04-20 09:59:43,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
devops / sre / platform,4.0,,,,,,,47900.0,2024-04-20 10:03:00,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
product manager,2.0,,,,,,,22000.0,2024-04-20 10:03:10,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
engineering manager,13.0,,,,,,,103800.0,2024-04-20 10:03:48,Kaggle_EgyTech_participants_data,Office,Cairo,,,,,,,,,,,,
engineering manager,15.0,,,,,,,152800.0,2024-04-20 10:09:59,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
backend engineer,2.0,,,,,,,16000.0,2024-04-20 10:19:12,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
full-stack engineer,4.0,,,,,,,57480.0,2024-04-20 10:22:59,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
security/network engineer,4.0,,,,,,,55000.0,2024-04-20 10:33:05,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
data analytics,2.0,,,,,,,25000.0,2024-04-20 10:36:17,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
backend engineer,3.0,,,,,,,38320.0,2024-04-20 10:37:32,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
backend engineer,2.0,,,,,,,25000.0,2024-04-20 10:51:56,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
ai & automation engineer,4.0,,,,,,,45000.0,2024-04-20 10:53:24,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
backend engineer,0.0,,,,,,,16000.0,2024-04-20 11:00:09,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
full-stack engineer,4.0,,,,,,,92000.0,2024-04-20 11:22:36,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
full-stack engineer,1.0,,,,,,,10500.0,2024-04-20 11:44:40,Kaggle_EgyTech_participants_data,Office,Cairo,,,,,,,,,,,,
backend engineer,5.0,,,,,,,62270.0,2024-04-20 11:50:51,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
backend engineer,3.0,,,,,,,31500.0,2024-04-20 11:59:16,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
data analytics,13.0,,,,,,,80000.0,2024-04-20 12:01:22,Kaggle_EgyTech_participants_data,Office,Cairo,,,,,,,,,,,,
backend engineer,2.0,,,,,,,41673.0,2024-04-20 12:01:56,Kaggle_EgyTech_participants_data,Remote/Egypt,Cairo,,,,,,,,,,,,
backend engineer,3.0,,,,,,,35000.0,2024-04-20 12:04:54,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
devops / sre / platform,3.0,,,,,,,25000.0,2024-04-20 12:18:41,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
devops / sre / platform,3.0,,,,,,,39500.0,2024-04-20 12:27:51,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
frontend engineer,3.0,,,,,,,26345.0,2024-04-20 12:31:09,Kaggle_EgyTech_participants_data,Remote/Egypt,Cairo,,,,,,,,,,,,
"executive (c-level, director, etc.)",8.0,,,,,,,20000.0,2024-04-20 12:55:00,Kaggle_EgyTech_participants_data,Office,Cairo,,,,,,,,,,,,
backend engineer,4.0,,,,,,,79035.0,2024-04-20 13:01:46,Kaggle_EgyTech_participants_data,Hybrid,Alexandria,,,,,,,,,,,,
devops / sre / platform,3.0,,,,,,,93405.0,2024-04-20 13:04:52,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
full-stack engineer,0.0,,,,,,,8000.0,2024-04-20 13:15:31,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
frontend engineer,2.0,,,,,,,14000.0,2024-04-20 13:48:39,Kaggle_EgyTech_participants_data,Office,Cairo,,,,,,,,,,,,
embedded systems engineer,2.0,,,,,,,31000.0,2024-04-20 14:20:45,Kaggle_EgyTech_participants_data,Office,Cairo,,,,,,,,,,,,
product manager,6.0,,,,,,,32000.0,2024-04-20 14:27:31,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
frontend engineer,4.0,,,,,,,28500.0,2024-04-20 14:43:30,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
backend engineer,6.0,,,,,,,110170.0,2024-04-20 14:54:47,Kaggle_EgyTech_participants_data,Remote/Egypt,Cairo,,,,,,,,,,,,
security/network engineer,2.0,,,,,,,11500.0,2024-04-20 14:55:32,Kaggle_EgyTech_participants_data,Office,Cairo,,,,,,,,,,,,
data scientist,2.0,,,,,,,38000.0,2024-04-20 15:05:02,Kaggle_EgyTech_participants_data,Office,Cairo,,,,,,,,,,,,
full-stack engineer,2.0,,,,,,,26000.0,2024-04-20 15:54:15,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
mobile development engineer,4.0,,,,,,,21500.0,2024-04-20 16:04:42,Kaggle_EgyTech_participants_data,Office,Cairo,,,,,,,,,,,,
data engineer,1.0,,,,,,,18000.0,2024-04-20 16:32:27,Kaggle_EgyTech_participants_data,Office,Alexandria,,,,,,,,,,,,
frontend engineer,0.0,,,,,,,5000.0,2024-04-02 16:22:58,Kaggle_EgyTech_participants_data,Office,Cairo,,,,,,,,,,,,
frontend engineer,4.0,,,,,,,25000.0,2024-04-02 16:23:40,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
mobile development engineer,3.0,,,,,,,25000.0,2024-04-02 16:32:42,Kaggle_EgyTech_participants_data,Remote/Egypt,No site in Egypt,,,,,,,,,,,,
backend engineer,3.0,,,,,,,60295.0,2024-04-02 16:37:19,Kaggle_EgyTech_participants_data,Remote/Egypt,Cairo,,,,,,,,,,,,
devops / sre / platform,7.0,,,,,,,98195.0,2024-04-02 16:38:28,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
full-stack engineer,1.0,,,,,,,22000.0,2024-04-02 16:38:36,Kaggle_EgyTech_participants_data,Remote/Egypt,Cairo,,,,,,,,,,,,
backend engineer,6.0,,,,,,,143700.0,2024-04-02 16:43:18,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
full-stack engineer,1.0,,,,,,,9000.0,2024-04-02 16:43:37,Kaggle_EgyTech_participants_data,Office,Cairo,,,,,,,,,,,,
backend engineer,1.0,,,,,,,14000.0,2024-04-02 16:48:54,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
full-stack engineer,1.0,,,,,,,34400.0,2024-04-02 16:50:47,Kaggle_EgyTech_participants_data,Remote/Egypt,Cairo,,,,,,,,,,,,
devops / sre / platform,7.0,,,,,,,32000.0,2024-04-02 16:53:36,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
backend engineer,6.0,,,,,,,80000.0,2024-04-02 16:56:39,Kaggle_EgyTech_participants_data,Remote/Egypt,Cairo,,,,,,,,,,,,
"r&d engineer (computer vision, nlp, etc.)",2.0,,,,,,,34000.0,2024-04-02 16:59:41,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
backend engineer,1.0,,,,,,,15000.0,2024-04-02 17:01:03,Kaggle_EgyTech_participants_data,Office,Mansoura,,,,,,,,,,,,
frontend engineer,3.0,,,,,,,25500.0,2024-04-02 17:01:58,Kaggle_EgyTech_participants_data,Remote/Egypt,Cairo,,,,,,,,,,,,
data engineer,1.0,,,,,,,11000.0,2024-04-02 17:05:12,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
backend engineer,7.0,,,,,,,62000.0,2024-04-02 17:07:18,Kaggle_EgyTech_participants_data,Remote/Egypt,Cairo,,,,,,,,,,,,
frontend engineer,1.0,,,,,,,9000.0,2024-04-02 17:07:38,Kaggle_EgyTech_participants_data,Office,Cairo,,,,,,,,,,,,
frontend engineer,3.0,,,,,,,48750.0,2024-04-02 17:08:19,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
backend engineer,5.0,,,,,,,86220.0,2024-04-02 17:10:11,Kaggle_EgyTech_participants_data,Remote/Egypt,Cairo,,,,,,,,,,,,
qa / sdet engineer,2.0,,,,,,,15000.0,2024-04-02 17:11:43,Kaggle_EgyTech_participants_data,Remote/Egypt,Cairo,,,,,,,,,,,,
full-stack engineer,0.0,,,,,,,17000.0,2024-04-02 17:12:42,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
frontend engineer,4.0,,,,,,,52699.0,2024-04-02 17:17:34,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
devops / sre / platform,2.0,,,,,,,7500.0,2024-04-02 17:21:07,Kaggle_EgyTech_participants_data,Office,Cairo,,,,,,,,,,,,
backend engineer,1.0,,,,,,,5000.0,2024-04-02 17:21:57,Kaggle_EgyTech_participants_data,Office,Alexandria,,,,,,,,,,,,
frontend engineer,3.0,,,,,,,20000.0,2024-04-02 17:23:15,Kaggle_EgyTech_participants_data,Hybrid,Alexandria,,,,,,,,,,,,
data analytics,1.0,,,,,,,19160.0,2024-04-02 17:29:31,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
full-stack engineer,2.0,,,,,,,15000.0,2024-04-02 17:33:32,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
backend engineer,1.0,,,,,,,16200.0,2024-04-02 17:34:00,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
backend engineer,3.0,,,,,,,50000.0,2024-04-02 17:36:15,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
devops / sre / platform,7.0,,,,,,,52000.0,2024-04-02 17:38:17,Kaggle_EgyTech_participants_data,Office,Cairo,,,,,,,,,,,,
full-stack engineer,3.0,,,,,,,44580.0,2024-04-02 17:38:39,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
devops / sre / platform,1.0,,,,,,,20000.0,2024-04-02 17:52:07,Kaggle_EgyTech_participants_data,Remote/Egypt,Cairo,,,,,,,,,,,,
"r&d engineer (computer vision, nlp, etc.)",5.0,,,,,,,66000.0,2024-04-02 17:52:08,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
backend engineer,1.0,,,,,,,14000.0,2024-04-02 17:52:15,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
full-stack engineer,3.0,,,,,,,16500.0,2024-04-02 17:53:06,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
product owner,2.0,,,,,,,35000.0,2024-04-02 17:53:20,Kaggle_EgyTech_participants_data,Office,Cairo,,,,,,,,,,,,
"hardware engineer (semiconductors, digital design, electronics, etc)",0.0,,,,,,,95800.0,2024-04-02 17:53:26,Kaggle_EgyTech_participants_data,Office,Cairo,,,,,,,,,,,,
"hardware engineer (semiconductors, digital design, electronics, etc)",5.0,,,,,,,214831.5,2024-04-02 17:57:04,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
qa / sdet engineer,5.0,,,,,,,36000.0,2024-04-02 18:02:01,Kaggle_EgyTech_participants_data,Remote/Egypt,Cairo,,,,,,,,,,,,
full-stack engineer,4.0,,,,,,,39900.0,2024-04-02 18:06:24,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
full-stack engineer,1.0,,,,,,,15000.0,2024-04-02 18:06:40,Kaggle_EgyTech_participants_data,Office,Alexandria,,,,,,,,,,,,
mobile development engineer,3.0,,,,,,,52690.0,2024-04-02 18:07:03,Kaggle_EgyTech_participants_data,Office,No site in Egypt,,,,,,,,,,,,
qa / sdet engineer,4.0,,,,,,,40000.0,2024-04-02 18:08:31,Kaggle_EgyTech_participants_data,Remote/Egypt,Cairo,,,,,,,,,,,,
data scientist,3.0,,,,,,,46000.0,2024-04-02 18:10:50,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
backend engineer,1.0,,,,,,,6695.0,2024-04-02 18:12:44,Kaggle_EgyTech_participants_data,Remote/Egypt,Alexandria,,,,,,,,,,,,
frontend engineer,2.0,,,,,,,30000.0,2024-04-02 18:13:02,Kaggle_EgyTech_participants_data,Remote/Egypt,Cairo,,,,,,,,,,,,
data engineer,2.0,,,,,,,21000.0,2024-04-02 18:13:03,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
backend engineer,1.0,,,,,,,7000.0,2024-04-02 18:13:39,Kaggle_EgyTech_participants_data,Office,Cairo,,,,,,,,,,,,
devops / sre / platform,2.0,,,,,,,60000.0,2024-04-02 18:17:21,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
backend engineer,2.0,,,,,,,18000.0,2024-04-02 18:17:44,Kaggle_EgyTech_participants_data,Hybrid,Alexandria,,,,,,,,,,,,
mobile development engineer,2.0,,,,,,,15000.0,2024-04-02 18:19:36,Kaggle_EgyTech_participants_data,Office,Cairo,,,,,,,,,,,,
ui/ux designer/engineer,5.0,,,,,,,167650.0,2024-04-02 18:19:52,Kaggle_EgyTech_participants_data,Office,No site in Egypt,,,,,,,,,,,,
full-stack engineer,9.0,,,,,,,81430.0,2024-04-02 18:20:57,Kaggle_EgyTech_participants_data,Remote/Egypt,Cairo,,,,,,,,,,,,
backend engineer,3.0,,,,,,,357850.0,2024-04-02 18:20:58,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
frontend engineer,2.0,,,,,,,27175.0,2024-04-02 18:22:26,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
security/network engineer,5.0,,,,,,,45000.0,2024-04-02 18:26:40,Kaggle_EgyTech_participants_data,Remote/Egypt,Cairo,,,,,,,,,,,,
devops / sre / platform,3.0,,,,,,,47600.0,2024-04-02 18:32:42,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
data analytics,2.0,,,,,,,12400.0,2024-04-02 18:32:53,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
full-stack engineer,6.0,,,,,,,37000.0,2024-04-02 18:33:48,Kaggle_EgyTech_participants_data,Office,Cairo,,,,,,,,,,,,
product manager,1.0,,,,,,,21000.0,2024-04-02 18:33:52,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
data analytics,2.0,,,,,,,28000.0,2024-04-02 18:41:48,Kaggle_EgyTech_participants_data,Remote/Egypt,Cairo,,,,,,,,,,,,
devops / sre / platform,1.0,,,,,,,15000.0,2024-04-02 18:42:57,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
mobile development engineer,7.0,,,,,,,47600.0,2024-04-02 18:50:36,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
frontend engineer,2.0,,,,,,,28500.0,2024-04-02 18:53:02,Kaggle_EgyTech_participants_data,Office,Cairo,,,,,,,,,,,,
full-stack engineer,2.0,,,,,,,9000.0,2024-04-02 18:53:45,Kaggle_EgyTech_participants_data,Office,Port Said,,,,,,,,,,,,
backend engineer,0.0,,,,,,,8500.0,2024-04-02 18:54:36,Kaggle_EgyTech_participants_data,Office,Cairo,,,,,,,,,,,,
backend engineer,4.0,,,,,,,67060.0,2024-04-02 18:59:23,Kaggle_EgyTech_participants_data,Remote/Egypt,Cairo,,,,,,,,,,,,
technical support,4.0,,,,,,,22855.0,2024-04-02 19:02:59,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
mobile development engineer,1.0,,,,,,,26000.0,2024-04-02 19:03:21,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
ai & automation engineer,0.0,,,,,,,17000.0,2024-04-02 19:03:49,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
frontend engineer,1.0,,,,,,,19160.0,2024-04-02 19:06:22,Kaggle_EgyTech_participants_data,Remote/Egypt,Alexandria,,,,,,,,,,,,
product owner,2.0,,,,,,,26000.0,2024-04-02 19:07:34,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
full-stack engineer,7.0,,,,,,,19000.0,2024-04-02 19:07:52,Kaggle_EgyTech_participants_data,Remote/Egypt,Cairo,,,,,,,,,,,,
product owner,6.0,,,,,,,43110.0,2024-04-02 19:09:01,Kaggle_EgyTech_participants_data,Remote/Egypt,Cairo,,,,,,,,,,,,
engineering manager,7.0,,,,,,,103943.0,2024-04-02 19:09:09,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
full-stack engineer,6.0,,,,,,,38000.0,2024-04-02 19:16:12,Kaggle_EgyTech_participants_data,Remote/Egypt,Cairo,,,,,,,,,,,,
qa / sdet engineer,1.0,,,,,,,16000.0,2024-04-02 19:19:23,Kaggle_EgyTech_participants_data,Remote/Egypt,Cairo,,,,,,,,,,,,
frontend engineer,2.0,,,,,,,40000.0,2024-04-02 19:20:38,Kaggle_EgyTech_participants_data,Remote/Egypt,Cairo,,,,,,,,,,,,
frontend engineer,5.0,,,,,,,50916.0,2024-04-02 19:23:45,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
backend engineer,8.0,,,,,,,62000.0,2024-04-02 19:26:00,Kaggle_EgyTech_participants_data,Remote/Egypt,Cairo,,,,,,,,,,,,
backend engineer,1.0,,,,,,,15000.0,2024-04-02 19:28:48,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
data scientist,1.0,,,,,,,20750.0,2024-04-02 19:29:41,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
full-stack engineer,1.0,,,,,,,16000.0,2024-04-02 19:30:32,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
full-stack engineer,5.0,,,,,,,82240.0,2024-04-02 19:31:46,Kaggle_EgyTech_participants_data,Remote/Egypt,Cairo,,,,,,,,,,,,
full-stack engineer,2.0,,,,,,,20500.0,2024-04-02 19:34:08,Kaggle_EgyTech_participants_data,Office,Cairo,,,,,,,,,,,,
data engineer,1.0,,,,,,,12000.0,2024-04-02 19:41:01,Kaggle_EgyTech_participants_data,Office,Cairo,,,,,,,,,,,,
full-stack engineer,5.0,,,,,,,33000.0,2024-04-02 19:52:55,Kaggle_EgyTech_participants_data,Remote/Egypt,Cairo,,,,,,,,,,,,
full-stack engineer,2.0,,,,,,,27562.5,2024-04-02 19:55:52,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
backend engineer,1.0,,,,,,,21200.0,2024-04-02 20:05:29,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
backend engineer,2.0,,,,,,,16000.0,2024-04-02 20:09:38,Kaggle_EgyTech_participants_data,Hybrid,Alexandria,,,,,,,,,,,,
frontend engineer,3.0,,,,,,,23500.0,2024-04-02 20:10:03,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
full-stack engineer,1.0,,,,,,,20000.0,2024-04-02 20:10:46,Kaggle_EgyTech_participants_data,Remote/Egypt,Cairo,,,,,,,,,,,,
mobile development engineer,1.0,,,,,,,15272.92,2024-04-02 20:11:15,Kaggle_EgyTech_participants_data,Hybrid,Alexandria,,,,,,,,,,,,
data scientist,5.0,,,,,,,54000.0,2024-04-02 20:11:57,Kaggle_EgyTech_participants_data,Remote/Egypt,Cairo,,,,,,,,,,,,
backend engineer,1.0,,,,,,,21000.0,2024-04-08 14:33:52,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
data engineer,3.0,,,,,,,64166.0,2024-04-08 14:47:05,Kaggle_EgyTech_participants_data,Remote/Egypt,Cairo,,,,,,,,,,,,
mobile development engineer,8.0,,,,,,,80000.0,2024-04-08 14:51:16,Kaggle_EgyTech_participants_data,Remote/Egypt,Cairo,,,,,,,,,,,,
data scientist,2.0,,,,,,,25000.0,2024-04-08 14:53:15,Kaggle_EgyTech_participants_data,Office,Cairo,,,,,,,,,,,,
backend engineer,6.0,,,,,,,54000.0,2024-04-08 14:53:46,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
technical support,1.0,,,,,,,23300.0,2024-04-08 14:55:23,Kaggle_EgyTech_participants_data,Office,Cairo,,,,,,,,,,,,
mobile development engineer,1.0,,,,,,,6000.0,2024-04-08 14:55:44,Kaggle_EgyTech_participants_data,Office,Cairo,,,,,,,,,,,,
mobile development engineer,5.0,,,,,,,26000.0,2024-04-08 14:56:46,Kaggle_EgyTech_participants_data,Remote/Egypt,Cairo,,,,,,,,,,,,
data analytics,2.0,,,,,,,7500.0,2024-04-08 14:57:12,Kaggle_EgyTech_participants_data,Office,Alexandria,,,,,,,,,,,,
security/network engineer,3.0,,,,,,,9100.0,2024-04-08 15:13:14,Kaggle_EgyTech_participants_data,Remote/Egypt,Cairo,,,,,,,,,,,,
mobile development engineer,5.0,,,,,,,40800.0,2024-04-08 15:16:01,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
security/network engineer,5.0,,,,,,,32000.0,2024-04-08 15:16:01,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
backend engineer,2.0,,,,,,,50000.0,2024-04-08 15:21:29,Kaggle_EgyTech_participants_data,Remote/Egypt,Cairo,,,,,,,,,,,,
full-stack engineer,1.0,,,,,,,14000.0,2024-04-08 15:21:38,Kaggle_EgyTech_participants_data,Office,Cairo,,,,,,,,,,,,
mobile development engineer,3.0,,,,,,,28000.0,2024-04-08 15:27:11,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
data analytics,1.0,,,,,,,25000.0,2024-04-08 15:29:39,Kaggle_EgyTech_participants_data,Office,Cairo,,,,,,,,,,,,
qa / sdet engineer,6.0,,,,,,,53552.2,2024-04-08 15:43:39,Kaggle_EgyTech_participants_data,Remote/Egypt,Cairo,,,,,,,,,,,,
backend engineer,2.0,,,,,,,17300.0,2024-04-08 15:49:27,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
frontend engineer,6.0,,,,,,,89950.0,2024-04-08 15:55:42,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
backend engineer,2.0,,,,,,,23000.0,2024-04-08 15:57:03,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
backend engineer,2.0,,,,,,,32000.0,2024-04-08 16:01:16,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
data scientist,2.0,,,,,,,10000.0,2024-04-08 16:02:34,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
embedded systems engineer,0.0,,,,,,,6000.0,2024-04-08 16:03:57,Kaggle_EgyTech_participants_data,Office,Cairo,,,,,,,,,,,,
ai & automation engineer,1.0,,,,,,,20000.0,2024-04-08 16:17:17,Kaggle_EgyTech_participants_data,Remote/Egypt,No site in Egypt,,,,,,,,,,,,
technical support,1.0,,,,,,,22500.0,2024-04-08 16:19:51,Kaggle_EgyTech_participants_data,Office,Cairo,,,,,,,,,,,,
backend engineer,0.0,,,,,,,7000.0,2024-04-08 16:20:25,Kaggle_EgyTech_participants_data,Remote/Egypt,Cairo,,,,,,,,,,,,
full-stack engineer,5.0,,,,,,,41673.0,2024-04-08 16:21:12,Kaggle_EgyTech_participants_data,Remote/Egypt,Cairo,,,,,,,,,,,,
security/network engineer,3.0,,,,,,,21200.0,2024-04-08 16:22:26,Kaggle_EgyTech_participants_data,Remote/Egypt,Cairo,,,,,,,,,,,,
mobile development engineer,7.0,,,,,,,86220.0,2024-04-08 16:22:27,Kaggle_EgyTech_participants_data,Hybrid,Cairo,,,,,,,,,,,,
