job_title_clean,salary_target,experience_years_clean,location_clean,work_mode_clean,level_clean
backend developer,55000.0,5.0,Greater Cairo,Hybrid,Unknown
devops,25000.0,9.0,Greater Cairo,Hybrid,Unknown
.net developer,10000.0,1.0,Greater Cairo,Hybrid,Unknown
data analyst,13000.0,3.0,Greater Cairo,On-Site,Unknown
ios developer,16000.0,3.0,Saudi Arabia,Hybrid,Unknown
data engineer,15000.0,2.0,Greater Cairo,Hybrid,Unknown
software tester,5000.0,2.0,Mansoura,On-Site,Unknown
.net developer,6000.0,1.0,Mansoura,On-Site,Unknown
data engineer,10000.0,1.0,"France , Egypt , Uae And So On",Hybrid,Unknown
.net developer,10000.0,2.0,Mansoura,On-Site,Unknown
.net developer,15000.0,1.0,Greater Cairo,Hybrid,Unknown
java developer,24000.0,0.0,Greater Cairo,Hybrid,Unknown
sre,16000.0,1.0,Greater Cairo,Remote,Senior
ios developer,9000.0,0.0,Greater Cairo,Hybrid,Unknown
embedded systems,28000.0,0.0,Smart Village,On-Site,Unknown
full stack (laravel-vuejs),25000.0,3.0,Greater Cairo,Remote,Unknown
.net developer,20000.0,2.0,Greater Cairo,Hybrid,Unknown
devops engineer,16000.0,0.2,Greater Cairo,Hybrid,Unknown
ios developer,25000.0,3.0,Greater Cairo,Hybrid,Unknown
software tester,20000.0,3.0,Greater Cairo,Hybrid,Unknown
android developer,17000.0,1.0,Greater Cairo,Hybrid,Unknown
full-stack developer,45000.0,3.0,"Riyadh, Saudi Arabia",Remote,Unknown
software tester,9000.0,1.0,Greater Cairo,On-Site,Unknown
data analytics engineer,16500.0,1.5,Greater Cairo,Hybrid,Unknown
. net full stack developer,32000.0,2.0,Unknown,On-Site,Unknown
android developer,35000.0,1.0,Iraq,Remote,Unknown
frontend developer,3500.0,2.0,Alexandria,Remote,Unknown
php laravel developer,14000.0,4.0,Dubai,Remote,Unknown
bi developer,24000.0,2.0,Greater Cairo,Remote,Unknown
flutter developer,4000.0,0.4,Greater Cairo,On-Site,Unknown
devops engineer,17000.0,1.0,Greater Cairo,Hybrid,Unknown
business development engineer,125000.0,3.0,Greater Cairo,On-Site,Unknown
devops engineer,47000.0,3.0,Greater Cairo,Hybrid,Unknown
mid level java,28500.0,2.0,Smart Village,Remote,Unknown
frontend developer,23000.0,3.0,Maadi,Hybrid,Unknown
java developer,11500.0,1.0,Alexandria,On-Site,Unknown
php developer,30000.0,3.0,Greater Cairo,On-Site,Unknown
java developer,12000.0,0.0,Greater Cairo,On-Site,Unknown
database adminstration,12000.0,0.0,Zayed,On-Site,Unknown
react native,60000.0,3.0,Riyadh,Remote,Unknown
computer vision,16000.0,1.5,Greater Cairo,Remote,Unknown
data analyst,24000.0,3.0,Unknown,On-Site,Unknown
.net developer,30000.0,4.0,Ksa,Hybrid,Unknown
flutter developer,18000.0,2.0,United States,Remote,Unknown
software engineer,25000.0,0.0,Greater Cairo,Remote,Unknown
data analyst,16000.0,0.0,Greater Cairo,On-Site,Unknown
frontend react,4000.0,0.6000000000000001,Greater Cairo,Hybrid,Unknown
full-stack engineer,16000.0,1.0,Greater Cairo,Hybrid,Unknown
software engineer,22700.0,1.0,Unknown,Hybrid,Unknown
full stack .net developer,10000.0,1.0,Mansoura,Hybrid,Unknown
frontend developer react,15800.0,1.0,Greater Cairo,Hybrid,Unknown
java spring dev,13000.0,0.0,Greater Cairo,Hybrid,Unknown
netsuite technical developer (javascript developer),27000.0,2.0,Greater Cairo,Remote,Unknown
frontend,8000.0,1.5,Greater Cairo,On-Site,Unknown
ios developer,15000.0,1.0,Greater Cairo,Hybrid,Unknown
flutter developer,12000.0,1.5,El Mohandseen,On-Site,Unknown
software engineer,11500.0,1.5,Smart Village,On-Site,Unknown
flutter developer,18000.0,4.0,Menofia,On-Site,Unknown
machine learning engineer,35000.0,2.0,Greater Cairo,Hybrid,Unknown
flutter developer,5800.0,1.0,Alexandria,Hybrid,Unknown
lead mobile engineer,34000.0,6.5,Greater Cairo,Hybrid,Lead/Manager
frontend,70000.0,4.0,Istanbul,Remote,Unknown
nodejs developer,15000.0,1.0,Greater Cairo,Hybrid,Unknown
flutter developer,8000.0,2.0,Mansoura,On-Site,Unknown
full stack developer,15000.0,1.5,Greater Cairo,Hybrid,Unknown
frontend developer (angular),25000.0,2.5,Greater Cairo,Hybrid,Unknown
flutter developer,25000.0,3.0,Riyadh,Remote,Unknown
flutter developer,5000.0,2.0,Dubai,Remote,Unknown
data scientist,20000.0,5.0,Dubai,Remote,Unknown
data engineer,21000.0,0.4,Unknown,Remote,Unknown
data analyst,10500.0,3.0,Luxor,On-Site,Unknown
frontend vuejs,7000.0,1.5,Greater Cairo,Remote,Unknown
data engineer,52000.0,2.0,Greater Cairo,Remote,Unknown
.net full stack developer,10000.0,0.0,October,On-Site,Unknown
team lead,38000.0,6.0,"Hurghada, Egypt",Hybrid,Lead/Manager
vuejs developer,14000.0,0.0,Unknown,Hybrid,Unknown
"software engineer nodejs, react native",16000.0,3.0,Maadi,Remote,Unknown
software engineer stack java,15000.0,1.0,Greater Cairo,Hybrid,Unknown
react developer,6000.0,1.5,Greater Cairo,Remote,Unknown
php developer,5000.0,1.0,Greater Cairo,Remote,Unknown
php developer,25000.0,2.0,Greater Cairo,On-Site,Unknown
frontend & wordpress developer,30000.0,1.5,الرياض,Remote,Unknown
backend developer - node,6000.0,1.0,Ksa,Remote,Unknown
flutter developer,9000.0,0.0,Greater Cairo,Hybrid,Unknown
software engineer,15000.0,2.0,Greater Cairo,Hybrid,Unknown
.net developer backend,6000.0,0.3,Greater Cairo,Hybrid,Unknown
.net developer,6000.0,1.0,Greater Cairo,On-Site,Unknown
software engineer,19000.0,1.5,Greater Cairo,Hybrid,Unknown
php developer laravel,20000.0,4.0,Greater Cairo,On-Site,Unknown
devops,15000.0,2.0,Greater Cairo,Remote,Unknown
react developer,6000.0,1.0,Unknown,On-Site,Unknown
software engineer,10000.0,1.0,Greater Cairo,On-Site,Unknown
software engineer,16000.0,2.0,Greater Cairo,Hybrid,Unknown
software engineer,20000.0,2.0,Greater Cairo,Hybrid,Unknown
software engineer,29000.0,3.0,Greater Cairo,On-Site,Unknown
java backend,120000.0,4.0,Riyadh,Remote,Unknown
full stack python and react,15000.0,0.0,Greater Cairo,Hybrid,Unknown
react developer,18000.0,3.0,Greater Cairo,On-Site,Unknown
nodejs developer,9000.0,0.5,New Damietta,On-Site,Unknown
django,15000.0,0.0,Unknown,Hybrid,Unknown
react developer,10000.0,1.0,Greater Cairo,Remote,Unknown
full stack .net developer,15300.0,2.9,Kuwait,Hybrid,Unknown
.net developer,12000.0,2.0,10Th Of Ramadan,On-Site,Unknown
data analyst,14000.0,2.0,Greater Cairo,On-Site,Unknown
nodejs backend developer,0.0,1.0,Unknown,On-Site,Unknown
react native developer,30000.0,4.0,Unknown,Remote,Unknown
data engineer,11000.0,1.0,Unknown,Hybrid,Unknown
backend developer,50000.0,3.0,Greater Cairo,On-Site,Unknown
oracle dba,8000.0,0.0,Greater Cairo,On-Site,Unknown
wordpress developer,40000.0,3.0,Uae,Remote,Unknown
doctor,9000.0,2.0,Damietta,On-Site,Unknown
full stack developer,11000.0,2.0,Greater Cairo,On-Site,Unknown
social media specialist,5000.0,0.0,Greater Cairo,On-Site,Unknown
maintenance engineer,7200.0,2.0,Greater Cairo,On-Site,Unknown
software tester,8000.0,0.7000000000000001,Mansoura,On-Site,Unknown
textile graphic designer,7000.0,2.0,Greater Cairo,On-Site,Unknown
backend developer nodejs,16000.0,2.0,Unknown,Remote,Unknown
android developer,7000.0,1.0,Greater Cairo,Remote,Unknown
call center representative,7000.0,0.0,Alexandria,On-Site,Unknown
procurement specialist,15000.0,3.0,Greater Cairo,On-Site,Unknown
social media moderator,5400.0,4.0,Greater Cairo,Remote,Unknown
operations manager,6500.0,2.0,Greater Cairo,Remote,Lead/Manager
working-drawing architect,9500.0,2.0,Greater Cairo,On-Site,Unknown
node js developer,85000.0,2.0,Kafr - Elshiekh,On-Site,Unknown
php backend developer,16000.0,1.0,Alexandria,Hybrid,Unknown
java spring developer,5000.0,1.0,Greater Cairo,Hybrid,Unknown
.net developer,30000.0,2.0,Mansoura,Hybrid,Unknown
software testing engineer,18500.0,1.0,Greater Cairo,Hybrid,Unknown
material planner,8000.0,2.0,Greater Cairo,On-Site,Unknown
.net developer,1000.0,5.0,Ksa,Remote,Unknown
"sales, telemarketer",17500.0,2.0,Greater Cairo,Remote,Unknown
graphic designer,4000.0,1.5,Mansoura,On-Site,Unknown
data engineer,48000.0,3.0,Greater Cairo,Hybrid,Unknown
python developer,30000.0,3.0,Greater Cairo,Hybrid,Unknown
petroleum,90000.0,2.0,Greater Cairo,On-Site,Unknown
full stack developer,2000.0,6.0,Unknown,Hybrid,Unknown
flutter developer,6000.0,1.0,Shebin Elkom,On-Site,Unknown
android developer4,192500.0,4.0,"Austria, But I'M In Egypt",Remote,Unknown
.net developer,24000.0,2.0,Greater Cairo,Hybrid,Unknown
maintenance planner,20000.0,10.0,Greater Cairo,Hybrid,Unknown
data analyst,15000.0,3.0,Greater Cairo,Remote,Unknown
tourism sales,7500.0,1.0,Greater Cairo,On-Site,Unknown
ios developer,35000.0,3.0,Greater Cairo,Remote,Unknown
backend software engineer engineer,30000.0,1.0,Greater Cairo,Hybrid,Unknown
account manager,12000.0,6.0,Greater Cairo,On-Site,Lead/Manager
apm developer,15000.0,0.0,Greater Cairo,Hybrid,Unknown
hr personnel,11000.0,5.0,Alexandria,On-Site,Unknown
customer service representative,15000.0,2.0,Egypt,On-Site,Unknown
merchandising planner,14000.0,4.0,Greater Cairo,Remote,Unknown
full stack developer,15000.0,2.0,Greater Cairo,Remote,Unknown
sales engineer,14000.0,3.0,Greater Cairo,On-Site,Unknown
.net developer,130000.0,8.0,Europe,Remote,Unknown
php/wordpress developer,27000.0,4.0,Greater Cairo,On-Site,Unknown
crm analyst,12000.0,2.0,Greater Cairo,Hybrid,Unknown
graphic designer,10000.0,3.0,Greater Cairo,On-Site,Unknown
sales executive,3300.0,3.0,Greater Cairo,On-Site,Unknown
production engineer,18800.0,1.0,Alexandria,On-Site,Unknown
data analyst,18000.0,3.0,Greater Cairo,Hybrid,Unknown
network engineer,10000.0,5.0,Greater Cairo,Hybrid,Unknown
محاسب عام,7000.0,6.0,Unknown,On-Site,Unknown
civil engineer,5000.0,1.0,Badr,On-Site,Unknown
software tester,19000.0,1.0,Greater Cairo,Hybrid,Unknown
ui ux,5600.0,3.0,Mansoura,Hybrid,Unknown
branding designer,14000.0,2.5,Greater Cairo,On-Site,Unknown
csr,8000.0,2.0,Alexandria,On-Site,Senior
associate,15000.0,14.0,Alexandria,On-Site,Unknown
head of physiotherapy,25000.0,10.0,Alexandria,On-Site,Unknown
full stack developer,33000.0,1.0,Greater Cairo,Hybrid,Unknown
backend laravel,5000.0,0.0,Unknown,Hybrid,Unknown
social media editor,15000.0,8.0,Alexandria,Remote,Unknown
social media manager,150000.0,8.0,Greater Cairo,Hybrid,Lead/Manager
t24 consultant,23000.0,3.0,Greater Cairo,Hybrid,Unknown
seo specialist,14000.0,3.5,Greater Cairo,Remote,Unknown
sales manager,550000.0,13.0,Dubai,Hybrid,Lead/Manager
btl marketing,4000.0,0.0,Greater Cairo,On-Site,Unknown
architect,6000.0,1.0,Greater Cairo,Hybrid,Unknown
subsea inspection engineer,30000.0,4.0,Greater Cairo,On-Site,Unknown
implementation officer,9750.0,2.0,Greater Cairo,On-Site,Unknown
civil technical office engineer,10350.0,7.0,Greater Cairo,On-Site,Unknown
banker,14000.0,3.0,Unknown,On-Site,Unknown
chef accountant,10000.0,9.0,Software Engineeriss,Remote,Unknown
graphic designer,5000.0,1.0,Unknown,On-Site,Unknown
devops engineer,40000.0,1.5,Greater Cairo,Hybrid,Unknown
hr head,10000.0,10.0,Egypt,On-Site,Unknown
bi developer intern,4000.0,0.0,Greater Cairo,Hybrid,Unknown
nursing,2300.0,0.0,Um Eldonia,On-Site,Unknown
software quality engineer,5500.0,1.0,Greater Cairo,Remote,Unknown
general accountant,8000.0,4.0,Al Obour City,On-Site,Unknown
outsystems developer,27500.0,2.0,Greater Cairo,Hybrid,Unknown
java developer,20000.0,1.0,Greater Cairo,Hybrid,Unknown
frontend developer,75000.0,3.0,Riyadh,Remote,Unknown
sales engineer,35000.0,14.0,Greater Cairo,On-Site,Unknown
full stack .net developer,5000.0,0.0,Unknown,Remote,Unknown
customer service representative,13000.0,2.0,Greater Cairo,On-Site,Unknown
full stack .net developer,15000.0,3.0,Benha,Remote,Unknown
content creator/social media specialist,5000.0,2.0,Greater Cairo,Remote,Unknown
aws engineer,10000.0,1.0,Greater Cairo,On-Site,Unknown
medical representative,6500.0,1.0,"Mansoura, Egypt",On-Site,Unknown
software engineer,25000.0,6.0,Greater Cairo,Hybrid,Unknown
graphic designer,7000.0,1.0,Greater Cairo,On-Site,Unknown
ml eng,8000.0,1.0,Greater Cairo,On-Site,Unknown
seo specialist,12000.0,3.0,Greater Cairo,On-Site,Unknown
ai engineer,60000.0,1.0,Unknown,Remote,Unknown
data analyst,211250.0,7.0,Greater Cairo,On-Site,Unknown
operation engineer,10000.0,3.0,Greater Cairo,On-Site,Unknown
social media specialist,8000.0,2.0,Greater Cairo,On-Site,Unknown
call centre germany,5000.0,0.0,Greater Cairo,Remote,Unknown
quality assurance engineer,26500.0,0.0,Greater Cairo,Hybrid,Unknown
deputy section head in sales,12000.0,4.0,Greater Cairo,On-Site,Unknown
software test engineer,35000.0,2.0,Greater Cairo,Hybrid,Unknown
call center,6000.0,4.0,Unknown,On-Site,Unknown
representative,5000.0,7.0,Greater Cairo,On-Site,Unknown
gis developer,42500.0,0.1,Greater Cairo,On-Site,Unknown
technical support,10000.0,7.0,Unknown,On-Site,Unknown
civil engineer,20000.0,5.0,Greater Cairo,On-Site,Unknown
pharmacist,3000.0,1.5,Suez,On-Site,Unknown
frappe developer,7000.0,0.0,Greater Cairo,On-Site,Unknown
administrative assistant,60000.0,4.0,Us,Remote,Unknown
administrator,5000.0,3.0,Greater Cairo,On-Site,Unknown
broadband and network technician,10850.0,3.0,Uk,Hybrid,Unknown
faculty of commerce,35000.0,14.0,Greater Cairo,On-Site,Unknown
ai engineer,7000.0,2.0,Greater Cairo,Remote,Unknown
seals,2900.0,3.0,Greater Cairo,On-Site,Unknown
full stake developer,20000.0,7.0,Greater Cairo,On-Site,Unknown
outsystems low code developer,40000.0,5.0,Greater Cairo,Remote,Unknown
software engineer,45000.0,1.5,Unknown,Remote,Unknown
sustainability and esg specialist,8800.0,1.0,Unknown,On-Site,Unknown
broker,3000.0,1.0,Mansoura,On-Site,Unknown
solution architect,250000.0,11.0,Greater Cairo,Remote,Unknown
frontend developer,10000.0,2.0,Greater Cairo,On-Site,Unknown
architect,25000.0,6.0,Greater Cairo,On-Site,Unknown
full-stack developer,5000.0,2.0,Greater Cairo,On-Site,Unknown
interior designer,3500.0,1.0,Kafr El Sheikh,Remote,Unknown
machine learning engineer,50000.0,1.0,Greater Cairo,Remote,Unknown
graphic designer,7500.0,5.0,Greater Cairo,Hybrid,Unknown
dynamics 365 crm functional consultant,70000.0,2.5,Uae,Remote,Unknown
medical rep,1500.0,2.0,Alexandria,On-Site,Unknown
mechanical engineer,11000.0,3.0,Unknown,On-Site,Unknown
.net developer,10000.0,0.4,Greater Cairo,On-Site,Unknown
ui ux designer,18000.0,3.0,Saudi Arabia 🇸🇦,Remote,Unknown
agricultural engineer,7000.0,1.0,Greater Cairo,On-Site,Unknown
machine learning,150000.0,4.0,Saudi,Hybrid,Unknown
odoo developer,21000.0,5.0,Greater Cairo,On-Site,Unknown
marketing executive,19000.0,10.0,Greater Cairo,Remote,Unknown
frontend developer,10000.0,2.0,Greater Cairo,Remote,Unknown
.net software developer,13000.0,1.0,Greater Cairo,Remote,Unknown
gd,18000.0,2.0,Unknown,Remote,Unknown
electrical engineer,18000.0,7.0,Greater Cairo,On-Site,Unknown
frontend developer,4000.0,1.0,Mansoura,On-Site,Unknown
equine surgeon veterinarian,6600.0,2.0,Netherlands,On-Site,Unknown
web developer (wordpress/php),19800.0,1.0,London,Remote,Unknown
nodejs developer,82000.0,4.0,Jeddah,Remote,Unknown
network engineer,10000.0,0.0,Unknown,On-Site,Unknown
frontend developer,9000.0,0.0,Greater Cairo,Hybrid,Unknown
interior designer,8000.0,3.0,Greater Cairo,Hybrid,Unknown
network engineer,10000.0,1.0,Greater Cairo,Remote,Unknown
embedded software engineer,60000.0,3.0,Greater Cairo,Hybrid,Unknown
php developer,25000.0,3.0,Dubai,Remote,Unknown
system engineer,20000.0,3.0,Kuwait,On-Site,Unknown
node js developer,47000.0,3.0,Saudi Arabia,Hybrid,Unknown
software developer,25000.0,4.0,Alexandria,Hybrid,Unknown
react native,90000.0,3.0,Unknown,Remote,Unknown
team lead,100000.0,11.0,Greater Cairo,Remote,Lead/Manager
frontend,125000.0,5.0,Ksa,Remote,Unknown
physiotherapist,6000.0,0.0,Greater Cairo,On-Site,Unknown
software engineer,51000.0,0.0,Unknown,Hybrid,Unknown
cad designer,5000.0,1.0,Greater Cairo,On-Site,Unknown
it compliance specialist,15000.0,3.0,Riyadh,On-Site,Unknown
frontend developer,8000.0,2.5,Alexandria,On-Site,Unknown
english instructor,10000.0,14.0,Unknown,On-Site,Unknown
n,10000.0,0.0,Greater Cairo,On-Site,Unknown
chemist,5000.0,1.0,Obour City,On-Site,Unknown
android developer,50000.0,5.0,Greater Cairo,Hybrid,Unknown
accounting manager,45000.0,15.0,Cai,On-Site,Lead/Manager
network engineer,30000.0,5.0,Greater Cairo,Hybrid,Unknown
devops engineer,27900.0,0.5,Unknown,Remote,Unknown
backend developer - django,12500.0,1.0,Greater Cairo,Remote,Unknown
media buyer,8000.0,2.5,Mansoura,On-Site,Unknown
backend developer,18000.0,0.0,Greater Cairo,Hybrid,Unknown
procurement specialist,7300.0,1.0,Greater Cairo,On-Site,Unknown
backend team leader,114000.0,7.0,Remote,Remote,Lead/Manager
team leader,13000.0,4.0,Greater Cairo,On-Site,Lead/Manager
software test engineer,20000.0,2.0,Greater Cairo,Hybrid,Unknown
technical writer,82500.0,4.0,Unknown,Remote,Unknown
accounting manager,40000.0,19.0,Greater Cairo,Hybrid,Lead/Manager
business development executive,195000.0,4.0,Dubai,On-Site,Unknown
integration engineer,35000.0,3.0,Greater Cairo,Remote,Unknown
customer success specialist,19500.0,4.0,Greater Cairo,Hybrid,Unknown
technical office engineer,8000.0,8.0,Greater Cairo,On-Site,Unknown
android developer,65000.0,4.0,Ksa,Hybrid,Unknown
talent acquisition specialist,8500.0,2.7,Greater Cairo,Remote,Unknown
software engineer,9000.0,0.0,Unknown,On-Site,Unknown
electrical engineer,11000.0,3.0,Greater Cairo,On-Site,Unknown
mobile developer,16000.0,3.0,Alexandria,Hybrid,Unknown
rpa developer,12000.0,0.0,Greater Cairo,Remote,Unknown
marketing manager,10000.0,6.0,Alexandria,On-Site,Lead/Manager
frontend,9000.0,1.0,Saudi,Remote,Unknown
product engineer (machine learning),27000.0,0.0,Greater Cairo,Hybrid,Unknown
principal design development engineer,24000.0,9.0,Greater Cairo,On-Site,Unknown
radiologist,2500.0,2.0,Tanta,On-Site,Unknown
logistics assistant,9000.0,2.0,Greater Cairo,On-Site,Unknown
software engineer (pyside),15000.0,1.0,Greater Cairo,Remote,Unknown
frontend engineer,40000.0,3.0,Greater Cairo,Hybrid,Unknown
it specialist,13000.0,3.0,Asoftware Engineeran,On-Site,Unknown
control operator,6500.0,3.0,Mansuora,On-Site,Unknown
pharmacist,5000.0,5.0,Greater Cairo,On-Site,Unknown
nlp engineer,6000.0,1.0,Unknown,Remote,Unknown
full stack developer,5000.0,0.1,Tanta,On-Site,Unknown
frontend developer (react),15000.0,0.0,Usa,Remote,Unknown
"full-stack (.net, react)",60000.0,6.0,Greater Cairo,Hybrid,Unknown
marketing manager,15000.0,2.0,Sudan,On-Site,Lead/Manager
data engineer,21000.0,1.0,Greater Cairo,Hybrid,Unknown
frontend developer,8000.0,0.0,Greater Cairo,On-Site,Unknown
react native developer,23000.0,1.0,Greater Cairo,Hybrid,Unknown
product owner,32000.0,8.0,Greater Cairo,Hybrid,Unknown
production engineer,6700.0,4.0,Sadat City,On-Site,Unknown
production engineer,10000.0,5.0,Greater Cairo,On-Site,Unknown
physiotherapy,6000.0,5.0,Unknown,On-Site,Unknown
frontend,7000.0,3.0,Greater Cairo,On-Site,Unknown
pharmacist developing drug ، researcher,45000.0,11.0,Greater Cairo,On-Site,Unknown
php developer,10000.0,2.0,Greater Cairo,On-Site,Unknown
ap accountat,9300.0,2.0,Greater Cairo,Remote,Unknown
cost control engineer,13000.0,6.0,Greater Cairo,On-Site,Unknown
software testing 2,32000.0,4.0,Greater Cairo,Remote,Unknown
pharmacist,2000.0,1.0,Monufia,On-Site,Unknown
writer,8000.0,4.0,Greater Cairo,On-Site,Unknown
frontend developer,25000.0,3.0,Greater Cairo,Hybrid,Unknown
flutter developer,13000.0,1.0,Greater Cairo,Hybrid,Unknown
planning engineer,40000.0,12.0,Greater Cairo,On-Site,Unknown
plastic surgeon,50000.0,25.0,Greater Cairo,On-Site,Unknown
engineer,6000.0,2.0,Greater Cairo,On-Site,Unknown
ict technical director,300000.0,10.0,Shenzhen,Remote,Unknown
wep developer,5000.0,4.0,Greater Cairo,Hybrid,Unknown
rpa developer,89750.0,5.25,Greater Cairo,Remote,Unknown
database administrator,46000.0,2.0,Smart,Hybrid,Unknown
data engineer,12000.0,1.0,Alexandria,Hybrid,Unknown
electrical engineer,13000.0,3.0,10Th Of Ramadan City,Hybrid,Unknown
biotechnology,10000.0,2.0,Greater Cairo,Remote,Unknown
