job_title,experience_years,salary_mid,work_mode,city,salary_date,source_name
full-stack engineer,3.0,20500.0,Hybrid,Cairo,2024-04-03 21:05:15,Kaggle_EgyTech_participants_data
"r&d engineer (computer vision, nlp, etc.)",1.0,37000.0,Hybrid,Cairo,2024-04-03 21:07:24,Kaggle_EgyTech_participants_data
backend engineer,1.0,11500.0,Office,Alexandria,2024-04-03 21:41:04,Kaggle_EgyTech_participants_data
crm developer,1.0,27000.0,Hybrid,Cairo,2024-04-03 21:47:17,Kaggle_EgyTech_participants_data
backend engineer,1.0,6000.0,Remote/Egypt,Cairo,2024-04-03 22:19:19,Kaggle_EgyTech_participants_data
qa / sdet engineer,5.0,29937.5,Hybrid,Cairo,2024-04-03 23:07:28,Kaggle_EgyTech_participants_data
mobile development engineer,6.0,105380.0,Hybrid,Cairo,2024-04-03 23:28:42,Kaggle_EgyTech_participants_data
backend engineer,3.0,63000.0,Hybrid,Cairo,2024-04-03 23:51:28,Kaggle_EgyTech_participants_data
full-stack engineer,7.0,60000.0,Hybrid,Cairo,2024-04-04 00:10:30,Kaggle_EgyTech_participants_data
data analytics,5.0,52690.0,Remote/Egypt,Cairo,2024-04-04 01:43:01,Kaggle_EgyTech_participants_data
full-stack engineer,3.0,45505.0,Hybrid,Cairo,2024-04-04 01:59:31,Kaggle_EgyTech_participants_data
backend engineer,2.0,44000.0,Hybrid,Cairo,2024-04-04 02:05:21,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,17000.0,Hybrid,Cairo,2024-04-04 02:08:58,Kaggle_EgyTech_participants_data
backend engineer,4.0,38750.0,Hybrid,Cairo,2024-04-04 03:36:32,Kaggle_EgyTech_participants_data
frontend engineer,2.0,11000.0,Remote/Egypt,Cairo,2024-04-04 04:04:36,Kaggle_EgyTech_participants_data
backend engineer,4.0,35000.0,Remote/Egypt,Cairo,2024-04-04 04:13:26,Kaggle_EgyTech_participants_data
backend engineer,6.0,78000.0,Remote/Egypt,Cairo,2024-04-04 08:09:09,Kaggle_EgyTech_participants_data
full-stack engineer,1.0,10000.0,Office,Alexandria,2024-04-04 08:56:16,Kaggle_EgyTech_participants_data
backend engineer,10.0,58500.0,Hybrid,Cairo,2024-04-04 10:42:24,Kaggle_EgyTech_participants_data
data engineer,4.0,18000.0,Hybrid,Cairo,2024-04-04 11:36:06,Kaggle_EgyTech_participants_data
backend engineer,4.0,35000.0,Hybrid,Cairo,2024-04-04 12:27:02,Kaggle_EgyTech_participants_data
data scientist,0.0,14000.0,Hybrid,Cairo,2024-04-04 12:45:02,Kaggle_EgyTech_participants_data
product owner,3.0,24000.0,Hybrid,Cairo,2024-04-04 19:07:32,Kaggle_EgyTech_participants_data
backend engineer,1.0,10000.0,Office,Cairo,2024-04-04 19:27:58,Kaggle_EgyTech_participants_data
frontend engineer,9.0,59000.0,Remote/Egypt,Cairo,2024-04-04 19:28:38,Kaggle_EgyTech_participants_data
data scientist,3.0,28200.0,Hybrid,Cairo,2024-04-04 19:37:54,Kaggle_EgyTech_participants_data
full-stack engineer,1.0,19000.0,Hybrid,Cairo,2024-04-04 19:44:37,Kaggle_EgyTech_participants_data
backend engineer,1.0,15000.0,Hybrid,Cairo,2024-04-04 19:45:41,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,62270.0,Remote/Egypt,Cairo,2024-04-04 20:27:19,Kaggle_EgyTech_participants_data
crm developer,1.0,5000.0,Office,Alexandria,2024-04-04 20:27:56,Kaggle_EgyTech_participants_data
scrum master,4.0,30700.0,Hybrid,Cairo,2024-04-04 21:33:09,Kaggle_EgyTech_participants_data
qa / sdet engineer,2.0,20000.0,Hybrid,Cairo,2024-04-04 21:52:18,Kaggle_EgyTech_participants_data
qa / sdet engineer,2.0,9000.0,Office,Cairo,2024-04-04 22:55:01,Kaggle_EgyTech_participants_data
backend engineer,2.0,38000.0,Hybrid,Cairo,2024-04-04 23:08:43,Kaggle_EgyTech_participants_data
backend engineer,1.0,28260.0,Hybrid,Cairo,2024-04-04 23:14:14,Kaggle_EgyTech_participants_data
qa / sdet engineer,0.0,8000.0,Office,Cairo,2024-04-05 00:11:05,Kaggle_EgyTech_participants_data
qa / sdet engineer,2.0,15500.0,Remote/Egypt,Alexandria,2024-04-05 00:51:21,Kaggle_EgyTech_participants_data
frontend engineer,3.0,29600.0,Hybrid,Cairo,2024-04-05 01:04:05,Kaggle_EgyTech_participants_data
data scientist,6.0,55000.0,Hybrid,Cairo,2024-04-05 01:08:51,Kaggle_EgyTech_participants_data
frontend engineer,5.0,81430.0,Hybrid,Cairo,2024-04-05 01:19:46,Kaggle_EgyTech_participants_data
qa / sdet engineer,1.0,8000.0,Office,Cairo,2024-04-05 02:19:12,Kaggle_EgyTech_participants_data
full-stack engineer,4.0,36200.0,Remote/Egypt,Cairo,2024-04-05 02:24:01,Kaggle_EgyTech_participants_data
qa / sdet engineer,1.0,6500.0,Hybrid,Tanta,2024-04-05 03:34:40,Kaggle_EgyTech_participants_data
backend engineer,1.0,10000.0,Office,Cairo,2024-04-05 04:11:14,Kaggle_EgyTech_participants_data
"r&d engineer (computer vision, nlp, etc.)",2.0,38846.9,Office,Cairo,2024-04-05 04:50:58,Kaggle_EgyTech_participants_data
frontend engineer,8.0,101000.0,Hybrid,Cairo,2024-04-05 08:44:10,Kaggle_EgyTech_participants_data
data engineer,3.0,24000.0,Hybrid,Cairo,2024-04-05 09:43:50,Kaggle_EgyTech_participants_data
frontend engineer,5.0,35100.0,Hybrid,Cairo,2024-04-05 09:56:23,Kaggle_EgyTech_participants_data
backend engineer,2.0,35000.0,Hybrid,Cairo,2024-04-05 10:48:59,Kaggle_EgyTech_participants_data
backend engineer,3.0,26000.0,Office,Cairo,2024-04-05 11:27:16,Kaggle_EgyTech_participants_data
full-stack engineer,3.0,32000.0,Hybrid,Cairo,2024-04-05 11:55:48,Kaggle_EgyTech_participants_data
full-stack engineer,1.0,15000.0,Remote/Egypt,Alexandria,2024-04-05 13:03:50,Kaggle_EgyTech_participants_data
backend engineer,3.0,30000.0,Hybrid,Cairo,2024-04-05 14:10:38,Kaggle_EgyTech_participants_data
backend engineer,1.0,24000.0,Hybrid,Cairo,2024-04-05 15:39:55,Kaggle_EgyTech_participants_data
qa / sdet engineer,2.0,28000.0,Remote/Egypt,Cairo,2024-04-05 16:04:55,Kaggle_EgyTech_participants_data
full-stack engineer,15.0,28800.0,Office,Gharbia,2024-04-05 19:14:15,Kaggle_EgyTech_participants_data
data analytics,3.0,15000.0,Hybrid,Cairo,2024-04-05 19:32:03,Kaggle_EgyTech_participants_data
qa / sdet engineer,1.0,22000.0,Office,Cairo,2024-04-05 21:25:07,Kaggle_EgyTech_participants_data
backend engineer,3.0,15000.0,Remote/Egypt,Cairo,2024-04-05 22:22:59,Kaggle_EgyTech_participants_data
data engineer,1.0,39160.0,Hybrid,Cairo,2024-04-05 23:12:59,Kaggle_EgyTech_participants_data
qa / sdet engineer,3.0,22081.9,Hybrid,Cairo,2024-04-06 00:40:05,Kaggle_EgyTech_participants_data
backend engineer,7.0,40000.0,Remote/Egypt,,2024-04-06 01:30:35,Kaggle_EgyTech_participants_data
scrum master,2.0,22000.0,Remote/Egypt,Cairo,2024-04-06 11:36:39,Kaggle_EgyTech_participants_data
product manager,4.0,114960.0,Hybrid,Cairo,2024-04-06 12:13:49,Kaggle_EgyTech_participants_data
product manager,2.0,35400.0,Hybrid,Cairo,2024-04-06 12:14:59,Kaggle_EgyTech_participants_data
devops / sre / platform,1.0,28000.0,Hybrid,Cairo,2024-04-06 12:19:34,Kaggle_EgyTech_participants_data
product owner,2.0,33500.0,Office,Cairo,2024-04-06 12:49:14,Kaggle_EgyTech_participants_data
systems architect,7.0,116000.0,Hybrid,Cairo,2024-04-06 13:07:54,Kaggle_EgyTech_participants_data
"r&d engineer (computer vision, nlp, etc.)",4.0,30000.0,Office,Alexandria,2024-04-06 13:09:09,Kaggle_EgyTech_participants_data
engineering manager,12.0,273840.0,Hybrid,Cairo,2024-04-06 13:54:41,Kaggle_EgyTech_participants_data
data analytics,2.0,27000.0,Hybrid,Cairo,2024-04-06 14:42:55,Kaggle_EgyTech_participants_data
product manager,3.0,25987.5,Hybrid,Alexandria,2024-04-06 16:04:04,Kaggle_EgyTech_participants_data
full-stack engineer,4.0,25000.0,Hybrid,Cairo,2024-04-06 16:17:17,Kaggle_EgyTech_participants_data
data analytics,3.0,25953.0,Remote/Egypt,Cairo,2024-04-06 18:41:56,Kaggle_EgyTech_participants_data
backend engineer,2.0,40000.0,Office,Cairo,2024-04-06 22:20:03,Kaggle_EgyTech_participants_data
mobile development engineer,5.0,67700.0,Hybrid,Cairo,2024-04-07 00:44:14,Kaggle_EgyTech_participants_data
qa / sdet engineer,8.0,106085.0,Hybrid,Cairo,2024-04-07 07:06:20,Kaggle_EgyTech_participants_data
devops / sre / platform,1.0,23000.0,Remote/Egypt,Cairo,2024-04-07 09:27:34,Kaggle_EgyTech_participants_data
full-stack engineer,1.0,23950.0,Hybrid,Cairo,2024-04-07 10:06:55,Kaggle_EgyTech_participants_data
frontend engineer,2.0,15000.0,Hybrid,Cairo,2024-04-07 15:45:04,Kaggle_EgyTech_participants_data
technical support,2.0,23000.0,Hybrid,Cairo,2024-04-07 18:15:57,Kaggle_EgyTech_participants_data
backend engineer,1.0,9050.0,Hybrid,Cairo,2024-04-08 00:16:03,Kaggle_EgyTech_participants_data
qa / sdet engineer,4.0,16000.0,Hybrid,Cairo,2024-04-08 04:20:42,Kaggle_EgyTech_participants_data
"r&d engineer (computer vision, nlp, etc.)",4.0,133162.0,Hybrid,Cairo,2024-04-08 07:18:17,Kaggle_EgyTech_participants_data
technical support,1.0,12500.0,Office,Cairo,2024-04-08 12:52:42,Kaggle_EgyTech_participants_data
data analytics,1.0,7000.0,Office,Cairo,2024-04-08 13:03:20,Kaggle_EgyTech_participants_data
engineering manager,16.0,184415.0,Remote/Egypt,Cairo,2024-04-08 13:10:50,Kaggle_EgyTech_participants_data
data engineer,1.0,16000.0,Hybrid,Cairo,2024-04-08 13:12:49,Kaggle_EgyTech_participants_data
data analytics,2.0,50000.0,Hybrid,Cairo,2024-04-08 13:18:17,Kaggle_EgyTech_participants_data
full-stack engineer,3.0,71850.0,Hybrid,Cairo,2024-04-08 13:21:27,Kaggle_EgyTech_participants_data
product owner,4.0,24000.0,Hybrid,Cairo,2024-04-08 13:25:49,Kaggle_EgyTech_participants_data
devops / sre / platform,5.0,38000.0,Hybrid,Cairo,2024-04-08 13:27:01,Kaggle_EgyTech_participants_data
devops / sre / platform,0.0,21000.0,Hybrid,Cairo,2024-04-08 13:31:17,Kaggle_EgyTech_participants_data
backend engineer,9.0,70000.0,Remote/Egypt,Cairo,2024-04-08 13:32:19,Kaggle_EgyTech_participants_data
qa / sdet engineer,4.0,56000.0,Remote/Egypt,Cairo,2024-04-08 13:33:05,Kaggle_EgyTech_participants_data
backend engineer,3.0,37500.0,Hybrid,Cairo,2024-04-08 13:33:29,Kaggle_EgyTech_participants_data
qa / sdet engineer,2.0,19500.0,Office,Cairo,2024-04-08 13:36:02,Kaggle_EgyTech_participants_data
qa / sdet engineer,2.0,8500.0,Hybrid,Cairo,2024-04-08 13:39:36,Kaggle_EgyTech_participants_data
product owner,6.0,34500.0,Hybrid,Cairo,2024-04-08 13:41:35,Kaggle_EgyTech_participants_data
backend engineer,2.0,20000.0,Hybrid,Alexandria,2024-04-08 13:42:26,Kaggle_EgyTech_participants_data
mobile development engineer,5.0,36308.2,Hybrid,Cairo,2024-04-08 13:42:35,Kaggle_EgyTech_participants_data
data analytics,1.0,10120.0,Office,Cairo,2024-04-08 13:47:53,Kaggle_EgyTech_participants_data
full-stack engineer,1.0,10000.0,Hybrid,Cairo,2024-04-08 13:48:45,Kaggle_EgyTech_participants_data
frontend engineer,2.0,9367.0,Office,Cairo,2024-04-08 13:56:50,Kaggle_EgyTech_participants_data
embedded systems engineer,5.0,95000.0,Hybrid,Cairo,2024-04-08 13:57:38,Kaggle_EgyTech_participants_data
full-stack engineer,1.0,10000.0,Hybrid,Cairo,2024-04-08 14:07:22,Kaggle_EgyTech_participants_data
backend engineer,4.0,51000.0,Hybrid,Cairo,2024-04-08 14:12:00,Kaggle_EgyTech_participants_data
product owner,3.0,12000.0,Hybrid,Cairo,2024-04-08 14:14:46,Kaggle_EgyTech_participants_data
data engineer,5.0,35000.0,Remote/Egypt,Cairo,2024-04-08 14:15:00,Kaggle_EgyTech_participants_data
backend engineer,1.0,18000.0,Remote/Egypt,Cairo,2024-04-08 14:15:08,Kaggle_EgyTech_participants_data
qa / sdet engineer,3.0,42000.0,Hybrid,Cairo,2024-04-08 14:15:31,Kaggle_EgyTech_participants_data
full-stack engineer,3.0,20166.0,Hybrid,Cairo,2024-04-08 14:15:40,Kaggle_EgyTech_participants_data
mobile development engineer,1.0,19160.0,Hybrid,Cairo,2024-04-08 14:16:09,Kaggle_EgyTech_participants_data
data scientist,7.0,85000.0,Hybrid,Cairo,2024-04-08 14:16:13,Kaggle_EgyTech_participants_data
mobile development engineer,4.0,32100.0,Office,Cairo,2024-04-08 14:17:15,Kaggle_EgyTech_participants_data
backend engineer,1.0,5000.0,Hybrid,Cairo,2024-04-08 14:20:36,Kaggle_EgyTech_participants_data
full-stack engineer,1.0,10000.0,Office,Cairo,2024-04-08 14:22:39,Kaggle_EgyTech_participants_data
mobile development engineer,1.0,15000.0,Hybrid,Cairo,2024-04-08 14:33:21,Kaggle_EgyTech_participants_data
backend engineer,1.0,15000.0,Office,Cairo,2024-04-08 23:52:52,Kaggle_EgyTech_participants_data
full-stack engineer,5.0,20000.0,Office,Cairo,2024-04-09 00:22:00,Kaggle_EgyTech_participants_data
ai & automation engineer,5.0,43100.0,Hybrid,Cairo,2024-04-09 00:47:31,Kaggle_EgyTech_participants_data
backend engineer,10.0,90000.0,Hybrid,Cairo,2024-04-09 00:49:59,Kaggle_EgyTech_participants_data
crm developer,0.0,5000.0,Remote/Egypt,Cairo,2024-04-09 00:51:06,Kaggle_EgyTech_participants_data
embedded systems engineer,2.0,36404.0,Hybrid,Cairo,2024-04-09 00:57:37,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,18000.0,Hybrid,Cairo,2024-04-09 01:02:53,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,16600.0,Remote/Egypt,Cairo,2024-04-09 02:01:36,Kaggle_EgyTech_participants_data
full-stack engineer,4.0,32000.0,Remote/Egypt,Cairo,2024-04-09 02:13:05,Kaggle_EgyTech_participants_data
data analytics,0.0,16000.0,Office,Cairo,2024-04-09 02:25:09,Kaggle_EgyTech_participants_data
qa / sdet engineer,4.0,65000.0,Hybrid,Cairo,2024-04-09 02:31:10,Kaggle_EgyTech_participants_data
data analytics,4.0,60000.0,Office,Cairo,2024-04-09 02:35:04,Kaggle_EgyTech_participants_data
product manager,5.0,81000.0,Hybrid,Cairo,2024-04-09 02:45:07,Kaggle_EgyTech_participants_data
backend engineer,2.0,16600.0,Hybrid,Alexandria,2024-04-09 03:13:42,Kaggle_EgyTech_participants_data
frontend engineer,2.0,16000.0,Remote/Egypt,Alexandria,2024-04-09 03:20:38,Kaggle_EgyTech_participants_data
backend engineer,6.0,182020.0,Hybrid,Cairo,2024-04-09 03:32:06,Kaggle_EgyTech_participants_data
frontend engineer,1.0,4000.0,Remote/Egypt,Cairo,2024-04-09 04:05:55,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,25000.0,Remote/Egypt,No site in Egypt,2024-04-09 04:36:49,Kaggle_EgyTech_participants_data
frontend engineer,1.0,23950.0,Remote/Egypt,Cairo,2024-04-09 04:52:44,Kaggle_EgyTech_participants_data
backend engineer,2.0,27000.0,Office,Cairo,2024-04-09 05:03:52,Kaggle_EgyTech_participants_data
data analytics,4.0,21000.0,Hybrid,Cairo,2024-04-09 08:42:54,Kaggle_EgyTech_participants_data
data scientist,3.0,20200.0,Hybrid,Cairo,2024-04-09 08:46:12,Kaggle_EgyTech_participants_data
backend engineer,4.0,47900.0,Office,Cairo,2024-04-09 09:19:22,Kaggle_EgyTech_participants_data
mobile development engineer,1.0,21555.0,Office,Cairo,2024-04-09 09:33:01,Kaggle_EgyTech_participants_data
backend engineer,1.0,18000.0,Remote/Egypt,Cairo,2024-04-09 09:52:49,Kaggle_EgyTech_participants_data
devops / sre / platform,2.0,16000.0,Remote/Egypt,Cairo,2024-04-09 10:26:44,Kaggle_EgyTech_participants_data
full-stack engineer,4.0,54000.0,Remote/Egypt,Cairo,2024-04-09 11:14:09,Kaggle_EgyTech_participants_data
embedded systems engineer,2.0,10000.0,Office,Cairo,2024-04-09 11:29:43,Kaggle_EgyTech_participants_data
data scientist,1.0,28000.0,Hybrid,Cairo,2024-04-09 11:51:05,Kaggle_EgyTech_participants_data
qa / sdet engineer,2.0,42000.0,Hybrid,Cairo,2024-04-09 12:09:26,Kaggle_EgyTech_participants_data
devops / sre / platform,2.0,22900.0,Remote/Egypt,Cairo,2024-04-09 12:17:13,Kaggle_EgyTech_participants_data
mobile development engineer,7.0,32000.0,Office,Cairo,2024-04-09 12:35:49,Kaggle_EgyTech_participants_data
crm developer,1.0,18000.0,Hybrid,Cairo,2024-04-09 12:51:13,Kaggle_EgyTech_participants_data
backend engineer,3.0,80000.0,Office,Cairo,2024-04-09 13:02:43,Kaggle_EgyTech_participants_data
data analytics,3.0,44000.0,Hybrid,Cairo,2024-04-09 13:19:12,Kaggle_EgyTech_participants_data
full-stack engineer,1.0,25000.0,Hybrid,Cairo,2024-04-09 13:24:26,Kaggle_EgyTech_participants_data
backend engineer,2.0,29500.0,Remote/Egypt,Cairo,2024-04-09 14:38:08,Kaggle_EgyTech_participants_data
ai & automation engineer,6.0,48000.0,Remote/Egypt,Cairo,2024-04-09 14:38:35,Kaggle_EgyTech_participants_data
backend engineer,3.0,40000.0,Office,Cairo,2024-04-09 14:57:50,Kaggle_EgyTech_participants_data
technical support,1.0,13300.0,Hybrid,Cairo,2024-04-09 14:58:21,Kaggle_EgyTech_participants_data
backend engineer,2.0,52600.0,Hybrid,Cairo,2024-04-09 15:02:15,Kaggle_EgyTech_participants_data
mobile development engineer,5.0,29000.0,Hybrid,Cairo,2024-04-09 15:06:03,Kaggle_EgyTech_participants_data
backend engineer,1.0,20500.0,Office,Cairo,2024-04-09 15:12:28,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,15000.0,Office,Cairo,2024-04-09 15:31:00,Kaggle_EgyTech_participants_data
mobile development engineer,3.0,18000.0,Hybrid,Cairo,2024-04-09 15:35:30,Kaggle_EgyTech_participants_data
qa / sdet engineer,2.0,42500.0,Remote/Egypt,Cairo,2024-04-09 15:48:01,Kaggle_EgyTech_participants_data
full-stack engineer,3.0,49000.0,Office,Cairo,2024-04-09 15:49:42,Kaggle_EgyTech_participants_data
frontend engineer,3.0,26345.0,Office,Cairo,2024-04-09 16:28:22,Kaggle_EgyTech_participants_data
frontend engineer,1.0,6000.0,Remote/Egypt,Cairo,2024-04-09 16:31:20,Kaggle_EgyTech_participants_data
security/network engineer,1.0,8000.0,Office,Cairo,2024-04-09 16:40:07,Kaggle_EgyTech_participants_data
backend engineer,8.0,47900.0,Hybrid,Cairo,2024-04-09 16:52:10,Kaggle_EgyTech_participants_data
backend engineer,2.0,10000.0,Remote/Egypt,Alexandria,2024-04-09 18:00:04,Kaggle_EgyTech_participants_data
frontend engineer,2.0,21000.0,Hybrid,Cairo,2024-04-09 18:05:00,Kaggle_EgyTech_participants_data
full-stack engineer,1.0,9000.0,Remote/Egypt,Cairo,2024-04-09 18:08:41,Kaggle_EgyTech_participants_data
mobile development engineer,3.0,30000.0,Hybrid,Cairo,2024-04-09 18:12:44,Kaggle_EgyTech_participants_data
backend engineer,3.0,25000.0,Office,Cairo,2024-04-09 18:19:27,Kaggle_EgyTech_participants_data
full-stack engineer,10.0,105380.0,Office,Cairo,2024-04-09 18:20:42,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,17000.0,Office,Alexandria,2024-04-09 18:27:27,Kaggle_EgyTech_participants_data
ai & automation engineer,1.0,30500.0,Hybrid,Cairo,2024-04-09 19:00:34,Kaggle_EgyTech_participants_data
frontend engineer,5.0,45000.0,Hybrid,Cairo,2024-04-09 20:23:31,Kaggle_EgyTech_participants_data
backend engineer,3.0,34750.0,Hybrid,Cairo,2024-04-09 20:26:38,Kaggle_EgyTech_participants_data
full-stack engineer,1.0,25700.0,Hybrid,Alexandria,2024-04-09 20:46:04,Kaggle_EgyTech_participants_data
frontend engineer,3.0,37727.6,Hybrid,Alexandria,2024-04-09 20:54:42,Kaggle_EgyTech_participants_data
frontend engineer,5.0,35000.0,Remote/Egypt,Cairo,2024-04-09 21:11:17,Kaggle_EgyTech_participants_data
product manager,5.0,22000.0,Hybrid,Cairo,2024-04-09 21:30:33,Kaggle_EgyTech_participants_data
mobile development engineer,2.0,17000.0,Office,Alexandria,2024-04-09 21:32:01,Kaggle_EgyTech_participants_data
backend engineer,1.0,52500.0,Hybrid,Cairo,2024-04-09 21:46:23,Kaggle_EgyTech_participants_data
full-stack engineer,1.0,25000.0,Office,Cairo,2024-04-09 22:07:23,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,29300.0,Hybrid,Cairo,2024-04-09 22:27:17,Kaggle_EgyTech_participants_data
backend engineer,4.0,68800.0,Hybrid,Cairo,2024-04-09 22:51:26,Kaggle_EgyTech_participants_data
mobile development engineer,2.0,25000.0,Office,Cairo,2024-04-09 23:12:13,Kaggle_EgyTech_participants_data
"hardware engineer (semiconductors, digital design, electronics, etc)",4.0,22800.0,Office,Cairo,2024-04-09 23:22:56,Kaggle_EgyTech_participants_data
frontend engineer,3.0,56000.0,Hybrid,Cairo,2024-04-09 23:36:21,Kaggle_EgyTech_participants_data
full-stack engineer,0.0,19000.0,Office,Cairo,2024-04-09 23:50:59,Kaggle_EgyTech_participants_data
devops / sre / platform,1.0,9000.0,Remote/Egypt,Cairo,2024-04-09 23:55:14,Kaggle_EgyTech_participants_data
full-stack engineer,3.0,18000.0,Office,Cairo,2024-04-10 01:15:04,Kaggle_EgyTech_participants_data
embedded systems engineer,2.0,41800.0,Hybrid,Cairo,2024-04-10 01:31:18,Kaggle_EgyTech_participants_data
backend engineer,1.0,12200.0,Hybrid,Cairo,2024-04-10 03:09:41,Kaggle_EgyTech_participants_data
full-stack engineer,6.0,43000.0,Hybrid,Cairo,2024-04-10 03:21:10,Kaggle_EgyTech_participants_data
frontend engineer,1.0,7000.0,Remote/Egypt,No site in Egypt,2024-04-10 04:41:23,Kaggle_EgyTech_participants_data
embedded systems engineer,8.0,124540.0,Remote/Egypt,Cairo,2024-04-10 04:46:49,Kaggle_EgyTech_participants_data
frontend engineer,2.0,18000.0,Remote/Egypt,Cairo,2024-04-10 05:06:12,Kaggle_EgyTech_participants_data
full-stack engineer,15.0,114960.0,Hybrid,Cairo,2024-04-10 06:27:49,Kaggle_EgyTech_participants_data
full-stack engineer,3.0,25300.0,Hybrid,Cairo,2024-04-10 06:40:21,Kaggle_EgyTech_participants_data
embedded systems engineer,14.0,237105.0,Office,Cairo,2024-04-10 06:58:43,Kaggle_EgyTech_participants_data
backend engineer,3.0,29020.0,Hybrid,Cairo,2024-04-10 09:12:08,Kaggle_EgyTech_participants_data
full-stack engineer,1.0,12000.0,Office,Cairo,2024-04-10 09:29:16,Kaggle_EgyTech_participants_data
full-stack engineer,1.0,18000.0,Office,Cairo,2024-04-10 09:46:49,Kaggle_EgyTech_participants_data
crm developer,2.0,55324.5,Hybrid,Cairo,2024-04-10 10:20:10,Kaggle_EgyTech_participants_data
backend engineer,2.0,24000.0,Hybrid,Cairo,2024-04-10 10:22:30,Kaggle_EgyTech_participants_data
backend engineer,2.0,34000.0,Hybrid,Cairo,2024-04-10 10:28:50,Kaggle_EgyTech_participants_data
backend engineer,2.0,24000.0,Hybrid,Cairo,2024-04-10 10:32:00,Kaggle_EgyTech_participants_data
full-stack engineer,1.0,7200.0,Office,Tanta,2024-04-10 11:16:36,Kaggle_EgyTech_participants_data
product manager,3.0,13000.0,Hybrid,Cairo,2024-04-10 11:52:18,Kaggle_EgyTech_participants_data
backend engineer,0.0,15000.0,Remote/Egypt,Cairo,2024-04-10 11:52:21,Kaggle_EgyTech_participants_data
frontend engineer,3.0,41036.0,Hybrid,Cairo,2024-04-10 12:22:17,Kaggle_EgyTech_participants_data
full-stack engineer,15.0,45000.0,Remote/Egypt,Cairo,2024-04-10 14:18:38,Kaggle_EgyTech_participants_data
technical support,1.0,16000.0,Hybrid,Cairo,2024-04-10 14:21:17,Kaggle_EgyTech_participants_data
full-stack engineer,4.0,33340.5,Hybrid,Alexandria,2024-04-10 16:24:30,Kaggle_EgyTech_participants_data
mobile development engineer,3.0,47900.0,Hybrid,Alexandria,2024-04-10 16:58:01,Kaggle_EgyTech_participants_data
data scientist,3.0,25000.0,Hybrid,Cairo,2024-04-10 17:17:13,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,20000.0,Office,Cairo,2024-04-10 18:48:20,Kaggle_EgyTech_participants_data
backend engineer,3.0,15000.0,Office,Damietta,2024-04-10 19:46:24,Kaggle_EgyTech_participants_data
embedded systems engineer,2.0,16000.0,Remote/Egypt,Cairo,2024-04-10 21:13:23,Kaggle_EgyTech_participants_data
backend engineer,2.0,37500.0,Remote/Egypt,Cairo,2024-04-11 03:34:51,Kaggle_EgyTech_participants_data
backend engineer,3.0,21555.0,Office,Minia,2024-04-11 09:48:19,Kaggle_EgyTech_participants_data
devops / sre / platform,15.0,90000.0,Hybrid,Cairo,2024-04-11 14:21:58,Kaggle_EgyTech_participants_data
backend engineer,5.0,35000.0,Office,Cairo,2024-04-11 15:19:41,Kaggle_EgyTech_participants_data
product manager,2.0,75000.0,Hybrid,Cairo,2024-04-11 15:48:16,Kaggle_EgyTech_participants_data
mobile development engineer,4.0,62270.0,Office,Cairo,2024-04-11 16:35:30,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,38000.0,Hybrid,Cairo,2024-04-11 17:27:48,Kaggle_EgyTech_participants_data
product manager,6.0,75000.0,Hybrid,Cairo,2024-04-11 18:04:52,Kaggle_EgyTech_participants_data
frontend engineer,2.0,30500.0,Hybrid,Cairo,2024-04-11 18:33:49,Kaggle_EgyTech_participants_data
backend engineer,4.0,34776.8,Remote/Egypt,Cairo,2024-04-11 19:00:02,Kaggle_EgyTech_participants_data
security/network engineer,6.0,40092.0,Hybrid,Cairo,2024-04-11 19:21:30,Kaggle_EgyTech_participants_data
frontend engineer,5.0,68000.0,Hybrid,Cairo,2024-04-11 20:06:47,Kaggle_EgyTech_participants_data
backend engineer,0.0,13000.0,Office,Cairo,2024-04-11 21:34:38,Kaggle_EgyTech_participants_data
backend engineer,3.0,8000.0,Remote/Egypt,Cairo,2024-04-11 22:44:08,Kaggle_EgyTech_participants_data
frontend engineer,2.0,17400.0,Office,Cairo,2024-04-11 22:50:24,Kaggle_EgyTech_participants_data
data analytics,3.0,19500.0,Hybrid,Cairo,2024-04-11 23:24:38,Kaggle_EgyTech_participants_data
backend engineer,1.0,19000.0,Hybrid,Cairo,2024-04-12 01:47:42,Kaggle_EgyTech_participants_data
qa / sdet engineer,3.0,41500.0,Office,Cairo,2024-04-12 03:02:21,Kaggle_EgyTech_participants_data
backend engineer,2.0,40000.0,Remote/Egypt,Cairo,2024-04-12 07:23:40,Kaggle_EgyTech_participants_data
data scientist,2.0,9700.0,Remote/Egypt,Cairo,2024-04-12 11:16:23,Kaggle_EgyTech_participants_data
frontend engineer,5.0,49200.0,Hybrid,Cairo,2024-04-12 12:05:17,Kaggle_EgyTech_participants_data
full-stack engineer,2.0,29765.0,Office,Cairo,2024-04-12 12:17:20,Kaggle_EgyTech_participants_data
